cia_id,cia_nome,doc_ver,doc_env,per_ini,per_fim,total_assets,shares_outstanding,net_debt,ebit,roic
22187,PETRO RIO S.A.,3,2020-08-28 02:11:58,2019-01-01,2019-12-31,5489751000.0,143185890.0,1572361000.0,878256000.0,0.2349872721113954
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2011-03-29 20:59:59,2010-01-01,2010-12-31,268156000.0,78248000.0,33765000.0,92820000.0,0.5157153731185723
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2012-03-01 08:00:35,2011-01-01,2011-12-31,510628000.0,88542000.0,-134891000.0,113671000.0,0.4562242129428952
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2013-03-06 08:00:38,2012-01-01,2012-12-31,636591000.0,88587000.0,-108070000.0,128205000.0,0.37071789815197687
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2014-03-19 08:00:46,2013-01-01,2013-12-31,703866000.0,88637000.0,-87273000.0,148490000.0,0.34753281890331383
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2015-03-03 08:00:23,2014-01-01,2014-12-31,796509000.0,88682000.0,-100975000.0,148070000.0,0.31151776284508476
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2016-03-02 08:00:19,2015-01-01,2015-12-31,853948000.0,88735000.0,-102609000.0,141288000.0,0.27418803949574616
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2017-03-08 07:56:32,2016-01-01,2016-12-31,907148000.0,88836247000.0,-136795000.0,151326000.0,0.28396484169756653
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2018-03-07 08:01:18,2017-01-01,2017-12-31,1049899000.0,89766000.0,-156175000.0,173633000.0,0.34126988806666864
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2019-02-20 19:30:47,2018-01-01,2018-12-31,1045032000.0,90303000.0,-124383000.0,191279000.0,0.3258813647972005
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2020-03-04 18:38:54,2019-01-01,2019-12-31,1413249000.0,90954000.0,-96899000.0,223102000.0,0.34367163093910397
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2021-03-04 19:58:05,2020-01-01,2020-12-31,2832545000.0,99631000.0,73104000.0,92109000.0,0.06478788437231175
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,2022-03-10 23:46:45,2021-01-01,2021-12-31,3366326000.0,99631414000.0,272035000.0,468525000.0,0.2513490851327841
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,2017-03-08 09:22:38,2016-01-01,2016-12-31,907148000.0,88836000.0,-136795000.0,151326000.0,0.28396484169756653
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,2018-03-07 15:26:46,2017-01-01,2017-12-31,1049899000.0,89766000.0,-156175000.0,173633000.0,0.34126988806666864
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,2020-05-08 18:42:07,2019-01-01,2019-12-31,1413249000.0,90954000.0,-96899000.0,223102000.0,0.34367163093910397
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,2021-03-04 21:21:05,2020-01-01,2020-12-31,2832545000.0,99631000.0,73104000.0,92109000.0,0.06478788437231175
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,2022-03-11 17:13:24,2021-01-01,2021-12-31,3366326000.0,99631000.0,272035000.0,468525000.0,0.2513490851327841
22349,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3,2017-03-08 11:18:35,2016-01-01,2016-12-31,907148000.0,88836000.0,-136795000.0,151326000.0,0.28396484169756653
22357,Aliansce Sonae Shopping Centers S.A.,1,2011-03-28 20:37:03,2010-01-01,2010-12-31,2335219000.0,531728000.0,140282000.0,281968000.0,0.1556046949387968
22357,Aliansce Sonae Shopping Centers S.A.,1,2012-03-06 18:51:03,2011-01-01,2011-12-31,3271401000.0,76423831000.0,-40027000.0,450453000.0,0.1884450427716569
22357,Aliansce Sonae Shopping Centers S.A.,1,2013-03-07 20:51:17,2012-01-01,2012-12-31,4069681000.0,76423831.0,65404000.0,416661000.0,0.1519193508750309
22357,Aliansce Sonae Shopping Centers S.A.,1,2014-02-26 18:51:23,2013-01-01,2013-12-31,4530037000.0,76423831.0,480220000.0,547842000.0,0.15903545626584464
22357,Aliansce Sonae Shopping Centers S.A.,1,2015-03-04 17:38:54,2014-01-01,2014-12-31,4742333000.0,76423831.0,597897000.0,422352000.0,0.1121086898355977
22357,Aliansce Sonae Shopping Centers S.A.,1,2016-03-03 19:05:28,2015-01-01,2015-12-31,4900842000.0,76423831.0,626202000.0,335172000.0,0.08517427115532591
22357,Aliansce Sonae Shopping Centers S.A.,1,2017-03-06 18:30:45,2016-01-01,2016-12-31,4988081000.0,76423831.0,558365000.0,386441000.0,0.09621265121883815
22357,Aliansce Sonae Shopping Centers S.A.,1,2018-03-13 17:53:57,2017-01-01,2017-12-31,5325661000.0,76423831.0,525948000.0,382385000.0,0.09234012927642248
22357,Aliansce Sonae Shopping Centers S.A.,1,2019-03-12 17:30:33,2018-01-01,2018-12-31,5505253000.0,76423831.0,485035000.0,560294000.0,0.12757823272996205
22357,Aliansce Sonae Shopping Centers S.A.,1,2020-03-11 18:18:07,2019-01-01,2019-12-31,10906547000.0,265772778.0,-1200048000.0,254048000.0,0.04022270300908719
22357,Aliansce Sonae Shopping Centers S.A.,1,2021-03-10 18:16:10,2020-01-01,2020-12-31,10887575000.0,265772778.0,-1384700000.0,320235000.0,0.05138244093510314
22357,Aliansce Sonae Shopping Centers S.A.,1,2022-03-29 22:52:22,2021-01-01,2021-12-31,11114713000.0,265772778.0,-1246322000.0,490058000.0,0.07466226180986717
22357,Aliansce Sonae Shopping Centers S.A.,2,2011-05-10 19:58:05,2010-01-01,2010-12-31,2335219000.0,531728000.0,140282000.0,281968000.0,0.1556046949387968
22357,Aliansce Sonae Shopping Centers S.A.,2,2012-04-12 16:47:52,2011-01-01,2011-12-31,3271401000.0,76423831.0,-40027000.0,450453000.0,0.1884450427716569
22357,Aliansce Sonae Shopping Centers S.A.,2,2014-03-13 16:13:05,2013-01-01,2013-12-31,4530037000.0,76423831.0,480220000.0,547842000.0,0.15903545626584464
22357,Aliansce Sonae Shopping Centers S.A.,2,2019-04-08 17:51:23,2018-01-01,2018-12-31,5505253000.0,76423831.0,485035000.0,560294000.0,0.12757823272996205
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2011-03-29 21:52:56,2010-01-01,2010-12-31,1054740000.0,62021962.0,127797000.0,35927000.0,0.04789628049593388
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2012-03-14 19:16:05,2011-01-01,2011-12-31,2729723000.0,265806905.0,-1048873000.0,36857000.0,0.03270683030286896
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2013-03-13 23:35:35,2012-01-01,2012-12-31,2434042000.0,265806905.0,-952269000.0,40021000.0,0.03137602624168188
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2014-02-26 22:17:01,2013-01-01,2013-12-31,3039321000.0,265806905.0,-837815000.0,125633000.0,0.07995776589475077
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2015-03-16 20:02:55,2014-01-01,2014-12-31,3171062000.0,265806905.0,-877693000.0,98836000.0,0.05985943002843499
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2017-03-15 20:16:49,2016-01-01,2016-12-31,3563420000.0,265806905.0,-850294000.0,121306000.0,0.0628739271662573
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2018-03-08 00:21:31,2017-01-01,2017-12-31,3931342000.0,265806905.0,-1568009000.0,342346000.0,0.22199972634736637
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2019-03-18 20:39:31,2018-01-01,2018-12-31,3943533000.0,265806905.0,-1640415000.0,420644000.0,0.26978678426754715
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2020-03-11 23:58:51,2019-01-01,2019-12-31,4549170000.0,265806905.0,-1452367000.0,210224000.0,0.14566831743198475
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2021-04-01 04:46:57,2020-01-01,2020-12-31,4347640000.0,265806905.0,-930476000.0,320884000.0,0.17582646394199683
22365,ENAUTA PARTICIPAÇÕES S.A.,1,2022-03-17 21:43:45,2021-01-01,2021-12-31,6688919000.0,265806905.0,-2248785000.0,2114632000.0,1.103021343917226
22365,ENAUTA PARTICIPAÇÕES S.A.,2,2011-05-13 16:00:22,2010-01-01,2010-12-31,1054740000.0,62021962.0,127797000.0,35927000.0,0.04789628049593388
22365,ENAUTA PARTICIPAÇÕES S.A.,2,2021-04-05 08:29:18,2020-01-01,2020-12-31,4347640000.0,265806905.0,-930476000.0,320884000.0,0.17582646394199683
22373,ELETROSOM S/A,1,2011-05-20 11:29:26,2010-01-01,2010-12-31,442332000.0,8000000.0,143811000.0,58419000.0,0.24344597382140043
22373,ELETROSOM S/A,1,2012-04-25 18:39:37,2011-01-01,2011-12-31,598833000.0,8000000.0,197709000.0,56375000.0,0.19070670577211268
22373,ELETROSOM S/A,1,2013-05-17 13:42:02,2012-01-01,2012-12-31,624203000.0,8000000.0,233482000.0,74029000.0,0.22561219047619047
22373,ELETROSOM S/A,1,2014-05-13 17:28:31,2013-01-01,2013-12-31,668610000.0,8000000.0,237824000.0,74707000.0,0.21769549963283719
22373,ELETROSOM S/A,1,2015-04-10 15:30:09,2014-01-01,2014-12-31,717068000.0,8000000.0,239295000.0,67765000.0,0.19201453036983304
22381,Autometal S.A.,1,2011-02-28 09:56:15,2010-01-01,2010-12-31,1514042000.0,94425000.0,252107000.0,247233000.0,0.2865296869802852
22381,Autometal S.A.,1,2012-02-29 18:11:32,2011-01-01,2011-12-31,2312562000.0,125908000.0,-262426000.0,239791000.0,0.2609921775597077
22381,Autometal S.A.,1,2013-02-28 06:18:01,2012-01-01,2012-12-31,2588601000.0,125908000.0,-85903000.0,213968000.0,0.18187799261668922
22381,Autometal S.A.,1,2014-02-28 07:58:13,2013-01-01,2013-12-31,4534074000.0,125908000.0,557198000.0,262840000.0,0.1211802674043338
22381,Autometal S.A.,2,2011-02-28 14:52:34,2010-01-01,2010-12-31,1514042000.0,94425000.0,252107000.0,247233000.0,0.2865296869802852
22381,Autometal S.A.,2,2014-06-10 18:55:02,2013-01-01,2013-12-31,4534074000.0,125908000.0,557198000.0,262840000.0,0.1211802674043338
22381,Autometal S.A.,2,2014-06-23 10:59:47,2011-01-01,2011-12-31,2312562000.0,125908000.0,-262426000.0,239791000.0,0.2609921775597077
22381,Autometal S.A.,2,2014-06-23 11:01:59,2012-01-01,2012-12-31,2588601000.0,125908000.0,-85903000.0,213968000.0,0.18187799261668922
22381,Autometal S.A.,3,2011-04-28 15:51:14,2010-01-01,2010-12-31,1514042000.0,94425000.0,252107000.0,247233000.0,0.2865296869802852
22381,Autometal S.A.,3,2014-06-23 11:02:28,2013-01-01,2013-12-31,4534074000.0,125908000.0,557198000.0,262840000.0,0.1211802674043338
22381,Autometal S.A.,3,2014-06-25 16:40:06,2012-01-01,2012-12-31,2588601000.0,125908000.0,-85903000.0,213968000.0,0.18187799261668922
22438,INTERNATIONAL MEAL COMPANY HOLDINGS S/A,1,2011-03-17 16:16:41,2010-01-01,2010-12-31,1115508000.0,59744290.0,266895000.0,59199000.0,0.07573710592371405
22438,INTERNATIONAL MEAL COMPANY HOLDINGS S/A,1,2012-03-14 21:14:16,2011-01-01,2011-12-31,1334855000.0,83680796.0,104340000.0,33838000.0,0.03655423558350339
22438,INTERNATIONAL MEAL COMPANY HOLDINGS S/A,1,2013-03-13 18:04:44,2012-01-01,2012-12-31,1430213000.0,84079511.0,172407000.0,59458000.0,0.05654889846725075
22438,INTERNATIONAL MEAL COMPANY HOLDINGS S/A,1,2014-02-27 18:10:10,2013-01-01,2013-12-31,1637624000.0,84482793.0,244446000.0,50418000.0,0.04322690222633379
22454,T4F ENTRETENIMENTO S.A.,1,2011-04-13 19:32:41,2010-01-01,2010-12-31,521803000.0,57466000.0,22747000.0,90143000.0,0.5775990773075321
22454,T4F ENTRETENIMENTO S.A.,1,2012-02-13 19:17:42,2011-01-01,2011-12-31,673898000.0,69290000.0,-142053000.0,102209000.0,0.5215410128842964
22454,T4F ENTRETENIMENTO S.A.,1,2016-03-09 19:01:00,2015-01-01,2015-12-31,836384000.0,67501000.0,-192197000.0,30403000.0,0.3805417177760533
22454,T4F ENTRETENIMENTO S.A.,1,2017-03-08 18:51:01,2016-01-01,2016-12-31,538390000.0,67501000.0,-99651000.0,53285000.0,0.28352284517848875
22454,T4F ENTRETENIMENTO S.A.,1,2018-03-07 23:08:54,2017-01-01,2017-12-31,697484000.0,67535000.0,-179079000.0,68120000.0,0.4611864108431614
22454,T4F ENTRETENIMENTO S.A.,1,2019-02-27 20:02:53,2018-01-01,2018-12-31,681871000.0,67501000.0,-85192000.0,32170000.0,0.12904752735791533
22454,T4F ENTRETENIMENTO S.A.,2,2012-02-16 10:26:12,2011-01-01,2011-12-31,673898000.0,69290000.0,-142053000.0,102209000.0,0.5215410128842964
22454,T4F ENTRETENIMENTO S.A.,2,2016-03-14 17:35:01,2015-01-01,2015-12-31,836384000.0,67501000.0,-192197000.0,30403000.0,0.3805417177760533
22454,T4F ENTRETENIMENTO S.A.,2,2017-03-08 19:58:11,2016-01-01,2016-12-31,538390000.0,67501000.0,-99651000.0,53285000.0,0.28352284517848875
22454,T4F ENTRETENIMENTO S.A.,2,2018-03-20 13:11:02,2017-01-01,2017-12-31,697484000.0,67535000.0,-179079000.0,68120000.0,0.4611864108431614
22454,T4F ENTRETENIMENTO S.A.,2,2019-03-01 12:26:53,2018-01-01,2018-12-31,681871000.0,67501000.0,-85192000.0,32170000.0,0.12904752735791533
22454,T4F ENTRETENIMENTO S.A.,3,2016-04-07 15:57:25,2015-01-01,2015-12-31,836384000.0,67501000.0,-192197000.0,30403000.0,0.3805417177760533
22454,T4F ENTRETENIMENTO S.A.,3,2018-03-29 18:45:27,2017-01-01,2017-12-31,697484000.0,67535000.0,-179079000.0,68120000.0,0.4611864108431614
22454,T4F ENTRETENIMENTO S.A.,4,2018-04-11 18:17:00,2017-01-01,2017-12-31,697484000.0,67501000.0,-179079000.0,68120000.0,0.4611864108431614
22470,MAGAZINE LUIZA S.A.,1,2011-05-05 10:57:48,2010-01-01,2010-12-31,3927780000.0,150000000.0,399276000.0,251433000.0,0.5628525761564498
22470,MAGAZINE LUIZA S.A.,1,2012-03-22 22:30:53,2011-01-01,2011-12-31,4877354000.0,186494000.0,463261000.0,213660000.0,0.19706587124587024
22470,MAGAZINE LUIZA S.A.,1,2013-03-26 22:12:51,2012-01-01,2012-12-31,5664755000.0,186494000.0,637609000.0,148265000.0,0.11827128408480848
22470,MAGAZINE LUIZA S.A.,1,2014-02-24 07:35:59,2013-01-01,2013-12-31,4713904000.0,186494000.0,548686000.0,374966000.0,0.3015900464651648
22470,MAGAZINE LUIZA S.A.,1,2015-02-26 18:31:29,2014-01-01,2014-12-31,5290037000.0,181494467.0,848478000.0,490928000.0,0.306266278630895
22470,MAGAZINE LUIZA S.A.,1,2016-02-29 22:11:20,2015-01-01,2015-12-31,5588537000.0,22248933.0,708222000.0,338926000.0,0.24731289503908982
22470,MAGAZINE LUIZA S.A.,1,2017-02-20 06:31:12,2016-01-01,2016-12-31,6187162000.0,21623933.0,430651000.0,580945000.0,0.5101410001642089
22470,MAGAZINE LUIZA S.A.,1,2018-02-22 19:44:49,2017-01-01,2017-12-31,7419513000.0,190591464.0,-800762000.0,887694000.0,0.6972066775839116
22470,MAGAZINE LUIZA S.A.,1,2019-02-22 15:33:30,2018-01-01,2018-12-31,8796741000.0,190591464.0,-552231000.0,1081551000.0,0.6178028504987602
22470,MAGAZINE LUIZA S.A.,1,2020-02-17 07:33:56,2019-01-01,2019-12-31,19791073000.0,1624731712.0,-3905075000.0,1288563000.0,0.3520796685776677
22470,MAGAZINE LUIZA S.A.,1,2021-03-08 19:43:25,2020-01-01,2020-12-31,24647203000.0,6498926848.0,-1216393000.0,824576000.0,0.13497958877662633
22470,MAGAZINE LUIZA S.A.,1,2022-03-14 19:25:34,2021-01-01,2021-12-31,38384616000.0,6748926848.0,2670283000.0,470602000.0,0.03377967391053119
22470,MAGAZINE LUIZA S.A.,2,2012-03-23 16:33:04,2011-01-01,2011-12-31,4877354000.0,186494000.0,463261000.0,213660000.0,0.19706587124587024
22470,MAGAZINE LUIZA S.A.,2,2017-05-31 21:26:28,2015-01-01,2015-12-31,5501981000.0,22248933.0,708222000.0,338926000.0,0.26398614198545345
22470,MAGAZINE LUIZA S.A.,2,2017-05-31 21:46:10,2016-01-01,2016-12-31,6100606000.0,21623933.0,430651000.0,580945000.0,0.5521047064492125
22470,MAGAZINE LUIZA S.A.,2,2019-02-25 18:01:11,2018-01-01,2018-12-31,8796741000.0,190591464.0,-552231000.0,1081551000.0,0.6178028504987602
22470,MAGAZINE LUIZA S.A.,3,2012-04-04 15:41:39,2011-01-01,2011-12-31,4877354000.0,186494000.0,463261000.0,213660000.0,0.19706587124587024
22470,MAGAZINE LUIZA S.A.,4,2012-04-04 16:15:45,2011-01-01,2011-12-31,4877354000.0,186494000.0,463261000.0,213660000.0,0.19706587124587024
22500,BRASIL PHARMA S.A.,1,2012-03-19 21:24:05,2011-01-01,2011-12-31,1049250000.0,159699158.0,-199181000.0,23275000.0,0.044411073860720005
22500,BRASIL PHARMA S.A.,1,2013-03-27 23:53:48,2012-01-01,2012-12-31,2903094000.0,254649970.0,61940000.0,76123000.0,0.047426887468381244
22500,BRASIL PHARMA S.A.,2,2013-10-10 18:39:32,2012-01-01,2012-12-31,2903094000.0,254649970.0,61940000.0,76123000.0,0.047426887468381244
22519,TECHNOS S.A.,1,2011-06-30 18:37:41,2010-01-01,2010-12-31,332499000.0,128591827.0,88777000.0,54923000.0,0.2482103797971764
22519,TECHNOS S.A.,1,2012-03-26 19:38:41,2011-01-01,2011-12-31,463585000.0,76175206.0,-69794000.0,98500000.0,0.3316274998316612
22519,TECHNOS S.A.,1,2013-03-25 19:01:39,2012-01-01,2012-12-31,505254000.0,77183412.0,-14664000.0,64759000.0,0.16473087098087097
22519,TECHNOS S.A.,1,2014-03-20 21:08:24,2013-01-01,2013-12-31,831946000.0,77636196.0,193450000.0,48490000.0,0.07582972481425705
22519,TECHNOS S.A.,1,2015-02-26 22:41:59,2014-01-01,2014-12-31,796705000.0,78506215.0,139025000.0,65180000.0,0.1078034266207314
22519,TECHNOS S.A.,1,2016-02-25 20:53:13,2015-01-01,2015-12-31,776169000.0,78506215.0,147427000.0,31655000.0,0.05188213061742276
22519,TECHNOS S.A.,1,2017-02-23 19:14:39,2016-01-01,2016-12-31,742508000.0,78506215.0,83488000.0,8545000.0,0.015614121963743077
22519,TECHNOS S.A.,1,2019-03-29 08:53:52,2018-01-01,2018-12-31,792471000.0,78506215.0,28923000.0,16596000.0,0.03360575404378711
22519,TECHNOS S.A.,1,2022-03-15 00:53:33,2021-01-01,2021-12-31,642730000.0,78506215.0,36360000.0,50649000.0,0.13862234313333735
22519,TECHNOS S.A.,2,2013-08-30 18:07:05,2012-01-01,2012-12-31,505254000.0,77183412.0,-14664000.0,64759000.0,0.16473087098087097
22519,TECHNOS S.A.,2,2016-02-29 19:14:30,2015-01-01,2015-12-31,776169000.0,78506215.0,147427000.0,31655000.0,0.05188213061742276
22535,COPERSUCAR S.A.,1,2011-07-21 20:56:07,2010-04-01,2011-03-31,2392537000.0,80300000.0,637029000.0,395800000.0,0.3948003654746183
22551,SOMOS EDUCAÇÃO S.A.,1,2011-08-26 15:48:33,2010-01-01,2010-12-31,1340720000.0,339366953.0,171114000.0,61984000.0,0.08611029686547073
22551,SOMOS EDUCAÇÃO S.A.,1,2012-03-29 18:15:25,2011-01-01,2011-12-31,1751985000.0,226471052.0,-25561000.0,150844000.0,0.16159715980489728
22551,SOMOS EDUCAÇÃO S.A.,1,2013-03-11 18:27:49,2012-01-01,2012-12-31,1856749000.0,227029787.0,-15816000.0,186331000.0,0.1809219756927149
22551,SOMOS EDUCAÇÃO S.A.,1,2014-02-27 18:33:26,2013-01-01,2013-12-31,3233106000.0,261257651.0,403280000.0,206958000.0,0.10396702119750106
22551,SOMOS EDUCAÇÃO S.A.,1,2015-03-23 20:16:50,2014-01-01,2014-12-31,3360427000.0,261257651.0,490498000.0,207897000.0,0.10059092578372784
22551,SOMOS EDUCAÇÃO S.A.,1,2016-03-29 19:43:27,2015-01-01,2015-12-31,3668231000.0,261257651.0,918697000.0,133954000.0,0.0722816802304311
22551,SOMOS EDUCAÇÃO S.A.,1,2017-03-28 20:58:06,2016-01-01,2016-12-31,3476280000.0,261257651.0,1026061000.0,120996000.0,0.06473884769602341
22551,SOMOS EDUCAÇÃO S.A.,1,2018-02-21 00:08:20,2017-01-01,2017-12-31,3749169000.0,262128900.0,1231758000.0,268117000.0,0.12885891396269145
22551,SOMOS EDUCAÇÃO S.A.,2,2012-03-30 12:02:03,2011-01-01,2011-12-31,1751985000.0,226471052.0,-25561000.0,150844000.0,0.16159715980489728
22551,SOMOS EDUCAÇÃO S.A.,2,2013-04-11 08:06:00,2010-01-01,2010-12-31,1340720000.0,339366954.0,171114000.0,61984000.0,0.08611029686547073
22551,SOMOS EDUCAÇÃO S.A.,2,2013-04-11 08:40:13,2012-01-01,2012-12-31,1856749000.0,227029787.0,-15816000.0,186331000.0,0.1809219756927149
22551,SOMOS EDUCAÇÃO S.A.,2,2015-05-12 17:46:30,2014-01-01,2014-12-31,3360427000.0,261257651.0,490498000.0,207897000.0,0.10059092578372784
22551,SOMOS EDUCAÇÃO S.A.,2,2018-02-21 18:14:09,2017-01-01,2017-12-31,3749169000.0,262128900.0,1231758000.0,268117000.0,0.12885891396269145
22551,SOMOS EDUCAÇÃO S.A.,3,2013-04-16 17:11:15,2012-01-01,2012-12-31,1856749000.0,227029787.0,-15816000.0,186331000.0,0.1809219756927149
22560,INBRANDS S.A.,1,2011-08-09 17:03:16,2010-01-01,2010-12-31,337920.0,19509331000.0,-143485.0,18103.0,0.13515753322383156
22560,INBRANDS S.A.,1,2012-03-31 04:50:01,2011-01-01,2011-12-31,817354000.0,92034192.0,125124000.0,13289000.0,0.02941495472323735
22560,INBRANDS S.A.,1,2013-03-29 02:31:51,2012-01-01,2012-12-31,1011865000.0,94896720.0,314488000.0,27449000.0,0.041815514501905
22560,INBRANDS S.A.,1,2014-02-21 21:43:49,2013-01-01,2013-12-31,1064545000.0,94896720.0,370716000.0,109184000.0,0.14605656374323453
22560,INBRANDS S.A.,1,2015-03-25 19:40:52,2014-01-01,2014-12-31,1216348000.0,94896720.0,415937000.0,136403000.0,0.16275381997723407
22560,INBRANDS S.A.,1,2016-03-22 20:35:45,2015-01-01,2015-12-31,1257854000.0,95047144.0,458737000.0,93261000.0,0.10452245875072008
22560,INBRANDS S.A.,1,2017-03-27 20:29:47,2016-01-01,2016-12-31,1244417000.0,119107362.0,502011000.0,2350000.0,0.002492940205503139
22560,INBRANDS S.A.,1,2019-03-29 18:47:49,2018-01-01,2018-12-31,1057219000.0,134493205.0,498128000.0,18910000.0,0.021945374469788843
22560,INBRANDS S.A.,1,2020-03-27 18:16:45,2019-01-01,2019-12-31,1292543000.0,138442514.0,511274000.0,61380000.0,0.06762004541052903
22560,INBRANDS S.A.,1,2022-04-05 18:58:05,2021-01-01,2021-12-31,1153988000.0,138442514.0,535319000.0,24555000.0,0.029840752101187553
22560,INBRANDS S.A.,2,2015-08-14 23:23:18,2014-01-01,2014-12-31,1216348000.0,94896720.0,415937000.0,125009000.0,0.14915868625715015
22586,MLOG S.A.,1,2017-03-29 18:49:00,2016-01-01,2016-12-31,1187028000.0,3052000.0,3311000.0,707671000.0,0.8424504324327542
22586,MLOG S.A.,1,2021-05-21 21:03:50,2020-12-01,2020-12-31,1239140000.0,2900000.0,85593000.0,40189000.0,0.04409255827680371
22586,MLOG S.A.,2,2017-04-03 17:09:46,2016-01-01,2016-12-31,1187028000.0,3052000.0,3311000.0,707671000.0,0.8424504324327542
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2011-09-22 15:32:36,2010-01-01,2010-12-31,1133738000.0,100000000.0,341340000.0,49948000.0,0.05373271770421402
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2012-03-30 20:53:41,2011-01-01,2011-12-31,1731017000.0,100000000.0,689386000.0,53665000.0,0.041680841181742916
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2013-03-29 01:31:02,2012-01-01,2012-12-31,1946878000.0,107439555.0,821757000.0,58876000.0,0.039010853943855804
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2014-05-08 14:31:05,2013-01-01,2013-12-31,1749172000.0,117001722.0,894451000.0,70963000.0,0.04614108196783135
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2015-03-20 19:15:36,2014-01-01,2014-12-31,1732263000.0,117001722.0,834858000.0,84436000.0,0.05566462518211844
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2016-05-20 21:26:46,2015-01-01,2015-12-31,1517310000.0,143347224.0,432375000.0,91918000.0,0.07634036651149657
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2017-03-13 19:27:09,2016-01-01,2016-12-31,1517504000.0,143347224.0,333107000.0,61608000.0,0.05574824610378505
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2018-03-14 17:48:00,2017-01-01,2017-12-31,1470224000.0,143347224.0,200377000.0,36911000.0,0.03767297356329113
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2019-03-13 17:28:52,2018-01-01,2018-12-31,2244231000.0,218370694.0,344949000.0,122769000.0,0.07815893060752081
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2020-03-17 17:35:21,2019-01-01,2019-12-31,2203515000.0,218370694.0,327398000.0,112678000.0,0.07019325290577068
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2021-03-18 18:06:25,2020-01-01,2020-12-31,2347792000.0,218370694.0,398803000.0,129972000.0,0.07556929016428234
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,1,2022-03-17 20:43:55,2021-01-01,2021-12-31,3431917000.0,352823928.0,784571000.0,238904000.0,0.08375516975300527
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,2,2012-11-30 17:38:22,2011-01-01,2011-12-31,1731017000.0,100000000.0,689386000.0,53665000.0,0.041680841181742916
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,2,2013-04-12 18:09:29,2012-01-01,2012-12-31,1946878000.0,107439555.0,821757000.0,58876000.0,0.039010853943855804
22667,NAOMI PARTICIPAÇÕES S.A.,1,2015-07-13 19:31:58,2014-01-01,2014-12-31,448869000.0,451770396.0,-386000.0,9691000.0,0.021609893589503448
22675,HIDROVIAS DO BRASIL S.A.,1,2017-03-28 21:47:48,2016-01-01,2016-12-31,3680118000.0,692483.0,1738305000.0,70275000.0,0.024073912306213998
22675,HIDROVIAS DO BRASIL S.A.,1,2018-03-30 02:54:33,2017-01-01,2017-12-31,3686204000.0,721006000.0,1945932000.0,249232000.0,0.0763259704970014
22675,HIDROVIAS DO BRASIL S.A.,1,2019-04-13 05:10:03,2018-01-01,2018-12-31,4771546000.0,748610000.0,1852443000.0,569783000.0,0.16435240537700505
22675,HIDROVIAS DO BRASIL S.A.,1,2020-02-19 23:57:16,2019-01-01,2019-12-31,4717665000.0,748610000.0,2064146000.0,264683000.0,0.07336578783757151
22675,HIDROVIAS DO BRASIL S.A.,1,2021-03-15 22:41:46,2020-01-01,2020-12-31,5714497000.0,760383000.0,2930762000.0,202661000.0,0.045474464887832376
