,cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,ebit,roic
7841,23159,BB SEGURIDADE PARTICIPAÇÕES S.A.,2020-02-10 07:53:54,2019-01-01,2019-12-31,2000000000.0,6277176000.0,-6.560771927330801
7842,23159,BB SEGURIDADE PARTICIPAÇÕES S.A.,2021-02-08 07:54:04,2020-01-01,2020-12-31,2000000000.0,2901000000.0,0.5174400114725065
7843,23159,BB SEGURIDADE PARTICIPAÇÕES S.A.,2022-02-07 07:23:29,2021-01-01,2021-12-31,2000000000.0,3101845000.0,0.593724656098146
7855,23175,IGUA SANEAMENTO S.A.,2013-05-15 20:13:56,2012-01-01,2012-12-31,61266737.0,16821000.0,0.020165582920934514
7856,23175,IGUA SANEAMENTO S.A.,2014-03-31 17:48:10,2013-01-01,2013-12-31,61266737.0,48018000.0,0.0468950969046189
7857,23175,IGUA SANEAMENTO S.A.,2015-03-25 18:07:40,2014-01-01,2014-12-31,61266737.0,131394000.0,0.10122079080620572
7858,23175,IGUA SANEAMENTO S.A.,2015-03-26 20:58:45,2014-01-01,2014-12-31,61266737.0,131394000.0,0.10122079080620572
7859,23175,IGUA SANEAMENTO S.A.,2015-03-27 14:15:38,2014-01-01,2014-12-31,61266737.0,131394000.0,0.10122079080620572
7860,23175,IGUA SANEAMENTO S.A.,2016-03-29 22:59:13,2015-01-01,2015-12-31,61266737.0,74075000.0,0.05548356652784852
7861,23175,IGUA SANEAMENTO S.A.,2017-06-28 19:31:12,2016-01-01,2016-12-31,61266737.0,50603000.0,0.03787003415584766
7862,23175,IGUA SANEAMENTO S.A.,2017-09-05 19:06:35,2016-01-01,2016-12-31,61266737.0,48619000.0,0.0364393619158115
7863,23175,IGUA SANEAMENTO S.A.,2018-03-12 18:22:33,2017-01-01,2017-12-31,129436505.0,191252000.0,0.13370507032288825
7864,23175,IGUA SANEAMENTO S.A.,2019-03-28 19:59:14,2018-01-01,2018-12-31,169739941.0,161613000.0,0.10493791889003312
7865,23175,IGUA SANEAMENTO S.A.,2019-04-17 11:55:12,2018-01-01,2018-12-31,169739941.0,161613000.0,0.10493791889003312
7866,23175,IGUA SANEAMENTO S.A.,2020-03-03 09:04:56,2019-01-01,2019-12-31,199192402.0,192478000.0,0.10139359698681732
7867,23175,IGUA SANEAMENTO S.A.,2020-03-09 20:57:08,2019-01-01,2019-12-31,199192402.0,192478000.0,0.10139359698681732
7868,23175,IGUA SANEAMENTO S.A.,2021-03-24 22:47:17,2020-01-01,2020-12-31,207017884.0,166892000.0,0.08235349848904434
7869,23175,IGUA SANEAMENTO S.A.,2022-03-31 18:08:00,2021-01-01,2021-12-31,426355971.0,107291000.0,0.01475762454114105
7870,23183,ALTUS SISTEMAS DE AUTOMAÇÃO S.A.,2013-07-04 09:02:19,2012-01-01,2012-12-31,13315579.0,6698000.0,0.10045292300308947
7886,23221,SER EDUCACIONAL S.A.,2013-10-23 00:26:40,2010-01-01,2010-12-31,107515296.0,44876000.0,0.3463375857624659
7887,23221,SER EDUCACIONAL S.A.,2013-10-23 00:27:55,2012-01-01,2012-12-31,107515296.0,76405000.0,0.2968198840768884
7888,23221,SER EDUCACIONAL S.A.,2013-10-30 22:02:48,2011-01-01,2011-12-31,107515296.0,45329000.0,0.2515175727713598
7889,23221,SER EDUCACIONAL S.A.,2014-03-26 23:05:25,2013-01-01,2013-12-31,125213244.0,137378000.0,0.5332355190175095
7890,23221,SER EDUCACIONAL S.A.,2015-03-31 02:46:00,2014-01-01,2014-12-31,125213244.0,229349000.0,0.3835761460923898
7891,23221,SER EDUCACIONAL S.A.,2015-04-01 11:32:12,2014-01-01,2014-12-31,125213244.0,229349000.0,0.3835761460923898
7892,23221,SER EDUCACIONAL S.A.,2016-03-18 03:20:39,2015-01-01,2015-12-31,125213244.0,218098000.0,0.25454265350019784
7893,23221,SER EDUCACIONAL S.A.,2016-03-19 13:17:37,2015-01-01,2015-12-31,125213244.0,218098000.0,0.25454265350019784
7894,23221,SER EDUCACIONAL S.A.,2017-03-17 00:02:07,2016-01-01,2016-12-31,125213244.0,296995000.0,0.33013933893208686
7895,23221,SER EDUCACIONAL S.A.,2018-03-23 00:06:17,2017-01-01,2017-12-31,138812000.0,256035000.0,0.28088272884150617
7896,23221,SER EDUCACIONAL S.A.,2019-03-28 00:05:43,2018-01-01,2018-12-31,132951860.0,235685000.0,0.2753770171160571
7897,23221,SER EDUCACIONAL S.A.,2020-03-27 00:09:27,2019-01-01,2019-12-31,128721560.0,260270000.0,0.21978495241103088
7898,23221,SER EDUCACIONAL S.A.,2021-03-26 00:46:01,2020-01-01,2020-12-31,128721560.0,313194000.0,0.2343501671610163
7899,23221,SER EDUCACIONAL S.A.,2022-03-25 01:31:18,2021-01-01,2021-12-31,128721560.0,177466000.0,0.11035907462200217
7900,23230,RAIZEN ENERGIA S.A.,2013-10-23 14:34:00,2012-04-01,2013-03-31,6028783268000.0,704134000.0,0.06481018371847248
7901,23230,RAIZEN ENERGIA S.A.,2014-06-13 18:24:29,2013-04-01,2014-03-31,6036601568.0,761446000.0,0.06088152303031907
7902,23230,RAIZEN ENERGIA S.A.,2015-06-22 19:14:01,2014-04-01,2015-03-31,6036601568.0,659842000.0,0.0492214986835691
7903,23230,RAIZEN ENERGIA S.A.,2016-05-27 23:35:56,2015-04-01,2016-03-31,7377289132.0,1891556000.0,0.12247832589549629
7904,23230,RAIZEN ENERGIA S.A.,2017-06-14 21:45:55,2016-04-01,2017-03-31,7377289132.0,1388700000.0,0.08537822702124054
7905,23230,RAIZEN ENERGIA S.A.,2018-05-18 21:48:37,2017-04-01,2018-03-31,7376625656.0,950935000.0,0.05840411605807793
7906,23230,RAIZEN ENERGIA S.A.,2019-05-17 21:18:29,2018-04-01,2019-03-31,7376625656.0,827199000.0,0.04802276532624432
7907,23230,RAIZEN ENERGIA S.A.,2020-06-06 01:00:47,2019-04-01,2020-03-31,7376625656.0,1271007000.0,0.07196984282008793
7908,23230,RAIZEN ENERGIA S.A.,2021-05-31 20:16:47,2020-04-01,2021-03-31,7376625656.0,1757081000.0,0.09041099964537058
7909,23230,RAIZEN ENERGIA S.A.,2022-05-13 21:32:31,2021-04-01,2022-03-31,13120614595.0,2316275000.0,0.11459829186688683
7910,23248,ANIMA HOLDING S.A.,2013-10-25 18:40:12,2012-01-01,2012-12-31,1693109000.0,34839000.0,0.4807567582485821
7911,23248,ANIMA HOLDING S.A.,2014-03-20 19:08:59,2013-01-01,2013-12-31,82866371.0,39901000.0,0.2890099303930871
7912,23248,ANIMA HOLDING S.A.,2015-02-26 18:39:42,2014-01-01,2014-12-31,82865891.0,121562000.0,0.2062260373901537
7913,23248,ANIMA HOLDING S.A.,2016-03-08 20:55:54,2015-01-01,2015-12-31,82592482.0,69671000.0,0.08579802594715745
7914,23248,ANIMA HOLDING S.A.,2017-03-14 21:07:34,2016-01-01,2016-12-31,80944571.0,56089000.0,0.06742884621164308
7915,23248,ANIMA HOLDING S.A.,2018-03-21 20:13:55,2017-01-01,2017-12-31,80944571.0,86173000.0,0.1006286003220657
7916,23248,ANIMA HOLDING S.A.,2019-03-20 20:05:04,2018-01-01,2018-12-31,77632254000.0,38656000.0,0.04409689544440832
7917,23248,ANIMA HOLDING S.A.,2019-03-21 14:18:03,2018-01-01,2018-12-31,77632254.0,38656000.0,0.04409689544440832
7918,23248,ANIMA HOLDING S.A.,2020-03-11 06:54:28,2019-01-01,2019-12-31,80208517.0,119970000.0,0.06841589014222658
7919,23248,ANIMA HOLDING S.A.,2021-03-17 20:53:56,2020-01-01,2020-12-31,134622935.0,118179000.0,0.046056123630054506
7920,23248,ANIMA HOLDING S.A.,2022-03-28 00:42:10,2021-01-01,2021-12-31,403868805.0,281144000.0,0.04042337396509497
7923,23264,AMBEV S.A.,2014-02-26 04:09:37,2013-01-01,2013-12-31,15644280000.0,15375110000.0,0.43534567020044956
7924,23264,AMBEV S.A.,2014-03-24 22:59:07,2013-01-01,2013-12-31,15644280000.0,15375110000.0,0.43534567020044956
7925,23264,AMBEV S.A.,2015-02-26 03:28:09,2014-01-01,2014-12-31,15712619000.0,15843981000.0,0.44217076748172257
7926,23264,AMBEV S.A.,2016-02-25 03:23:33,2015-01-01,2015-12-31,15717615000.0,18781592000.0,0.4683940846492437
7927,23264,AMBEV S.A.,2017-03-02 04:40:30,2016-01-01,2016-12-31,15717615000.0,17100375000.0,0.38963701732978584
7928,23264,AMBEV S.A.,2018-03-01 03:17:56,2017-01-01,2017-12-31,15717615000.0,16423698000.0,0.4088599570395396
7929,23264,AMBEV S.A.,2018-07-05 18:08:06,2016-01-01,2016-12-31,15717615000.0,17100375000.0,0.38963701732978584
7930,23264,AMBEV S.A.,2018-07-05 18:11:33,2017-01-01,2017-12-31,15717615000.0,16423698000.0,0.4088599570395396
7931,23264,AMBEV S.A.,2018-07-05 19:45:05,2016-01-01,2016-12-31,15717615000.0,17100375000.0,0.38963701732978584
7932,23264,AMBEV S.A.,2018-07-05 19:57:37,2017-01-01,2017-12-31,15717615000.0,16423698000.0,0.4088599570395396
7933,23264,AMBEV S.A.,2019-02-28 03:46:53,2018-01-01,2018-12-31,15722147000.0,16990457000.0,0.35036708058430255
7934,23264,AMBEV S.A.,2020-02-27 03:07:42,2019-01-01,2019-12-31,15733575000.0,16052572000.0,0.29891062207485775
7935,23264,AMBEV S.A.,2021-02-25 03:17:43,2020-01-01,2020-12-31,15735118000.0,15928890000.0,0.26047606601862094
7936,23264,AMBEV S.A.,2022-02-24 03:02:57,2021-01-01,2021-12-31,15744452000.0,16964525000.0,0.2473834223471953
7937,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2013-11-13 17:43:51,2012-01-01,2012-12-31,134362000.0,8923000.0,0.009831022754691578
7938,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2014-03-13 20:26:39,2013-01-01,2013-12-31,171453000.0,39330000.0,0.02901082170773644
7939,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2014-03-20 18:56:00,2013-01-01,2013-12-31,171453000.0,39330000.0,0.02901082170773644
7940,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2015-02-27 18:29:24,2014-01-01,2014-12-31,171844000.0,285682000.0,0.11847584922718356
7941,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2016-03-07 20:29:57,2015-01-01,2015-12-31,174557000.0,44345000.0,0.018147605985170078
7942,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2017-02-06 22:01:19,2016-01-01,2016-12-31,203402000.0,54451000.0,0.020770877209177776
7943,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2017-02-13 21:38:16,2016-01-01,2016-12-31,203402000.0,54451000.0,0.02081120551041554
7944,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2018-02-21 20:05:25,2017-01-01,2017-12-31,64977000.0,71914000.0,0.024401027290238672
7945,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2018-12-16 21:18:41,2017-01-01,2017-12-31,64977000.0,71914000.0,0.024401027290238672
7946,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2019-02-11 20:50:25,2018-01-01,2018-12-31,69230000.0,83446000.0,0.028292073635473484
7947,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2019-10-10 18:24:02,2016-01-01,2016-12-31,203402000.0,54451000.0,0.019997722982452275
7948,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2020-02-10 19:42:21,2019-01-01,2019-12-31,102159000.0,180175000.0,0.053998933058406064
7949,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2020-02-18 16:09:30,2019-01-01,2019-12-31,102159000.0,180175000.0,0.053998933058406064
7950,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2021-02-09 18:30:05,2020-01-01,2020-12-31,102159000.0,250749000.0,0.07317359296760301
7951,23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2022-02-08 18:45:25,2021-01-01,2021-12-31,102159000.0,413701000.0,0.0940040896338303
7952,23280,OURO VERDE LOCACAO E SERVICO S.A.,2013-11-19 16:22:54,2012-01-01,2012-12-31,87163450.0,148085.0,0.11264471862591471
7953,23280,OURO VERDE LOCACAO E SERVICO S.A.,2014-02-20 21:21:31,2012-01-01,2012-12-31,87163450.0,148085000.0,0.11264471862591471
7956,23280,OURO VERDE LOCACAO E SERVICO S.A.,2015-02-04 20:29:37,2014-01-01,2014-12-31,87163450.0,179531000.0,0.10165352382386797
7957,23280,OURO VERDE LOCACAO E SERVICO S.A.,2016-03-01 09:58:06,2015-01-01,2015-12-31,87163450.0,220354000.0,0.11246538951311817
7958,23280,OURO VERDE LOCACAO E SERVICO S.A.,2017-02-16 18:02:30,2016-01-01,2016-12-31,87163450.0,236303000.0,0.1351881855149672
7959,23280,OURO VERDE LOCACAO E SERVICO S.A.,2018-03-12 09:30:02,2017-01-01,2017-12-31,87163450.0,209111000.0,0.13529350871177076
7960,23280,OURO VERDE LOCACAO E SERVICO S.A.,2019-07-08 19:29:00,2018-01-01,2018-12-31,87163450.0,92551000.0,0.06465844571299226
7961,23280,OURO VERDE LOCACAO E SERVICO S.A.,2020-03-25 17:23:57,2019-01-01,2019-12-31,371975418.0,33357000.0,0.025299549026835406
7962,23280,OURO VERDE LOCACAO E SERVICO S.A.,2021-03-05 22:23:13,2020-01-01,2020-12-31,371975418.0,84191000.0,0.054176683775115704
7963,23280,OURO VERDE LOCACAO E SERVICO S.A.,2022-03-14 21:56:39,2021-01-01,2021-12-31,469839012.0,208012000.0,0.07800928782003995
7964,23280,OURO VERDE LOCACAO E SERVICO S.A.,2022-04-14 07:18:20,2021-01-01,2021-12-31,469839012.0,208012000.0,0.07800928782003995
7965,23299,JP PARTICIPAÇÕES S.A.,2014-03-27 23:47:34,2013-07-01,2013-12-31,1273642000.0,130029000.0,0.034716976900470736
7966,23299,JP PARTICIPAÇÕES S.A.,2014-03-28 14:37:41,2013-07-01,2013-12-31,1673167000.0,130029000.0,0.034716976900470736
7967,23299,JP PARTICIPAÇÕES S.A.,2014-03-28 17:56:51,2013-01-01,2013-12-31,1673167000.0,130029000.0,0.034716976900470736
7971,23302,QUALITY SOFTWARE S.A.,2016-03-24 18:33:46,2015-01-01,2015-12-31,547945.0,12340327.0,0.7810816035218378
7972,23302,QUALITY SOFTWARE S.A.,2016-04-27 16:58:34,2015-01-01,2015-12-31,547945.0,11681333.0,0.7614074731828409
7973,23302,QUALITY SOFTWARE S.A.,2017-03-24 20:08:46,2016-01-01,2016-12-31,690180.0,9424773.0,0.3830825921167142
7974,23302,QUALITY SOFTWARE S.A.,2018-04-17 19:11:26,2017-01-01,2017-12-31,830919.0,221190.0,0.006190260896869985
7975,23302,QUALITY SOFTWARE S.A.,2019-03-28 00:28:03,2018-01-01,2018-12-31,830919.0,9833755.0,0.1738453066687989
7976,23302,QUALITY SOFTWARE S.A.,2019-03-28 11:07:33,2018-01-01,2018-12-31,830919.0,9833755.0,0.1738453066687989
7977,23302,QUALITY SOFTWARE S.A.,2020-03-30 19:31:31,2019-01-01,2019-12-31,861605.0,10139716.0,0.16017190623286623
7978,23302,QUALITY SOFTWARE S.A.,2021-03-30 18:21:00,2020-01-01,2020-12-31,861605.0,20915977.0,0.36871451762300794
7979,23302,QUALITY SOFTWARE S.A.,2022-03-30 18:45:12,2021-01-01,2021-12-31,861605.0,18967045.0,0.2614201299583133
7980,23302,QUALITY SOFTWARE S.A.,2022-03-30 20:27:15,2021-01-01,2021-12-31,861605.0,18967045.0,0.2614201299583133
7981,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2013-12-06 11:27:57,2012-01-01,2012-12-31,43265000.0,160743000.0,-2.110845556854145
7982,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2013-12-17 08:30:31,2012-01-01,2012-12-31,43527000.0,160743000.0,-2.110845556854145
7983,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2014-02-05 00:07:41,2013-01-01,2013-12-31,129729000000.0,265546000.0,0.9773356299502399
7984,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2014-02-05 09:13:55,2013-01-01,2013-12-31,129729000.0,265546000.0,0.9773356299502399
7985,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2015-02-05 21:16:48,2014-01-01,2014-12-31,131465335.0,324084000.0,0.7936874122945581
7986,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2015-02-09 20:27:56,2014-01-01,2014-12-31,131465335.0,324084000.0,0.7936874122945581
7987,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2016-02-17 21:17:12,2015-01-01,2015-12-31,134330243.0,384451000.0,0.4713124752514089
7988,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2016-02-19 10:27:38,2015-01-01,2015-12-31,134330243.0,384451000.0,0.4713124752514089
7989,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2017-02-15 23:41:50,2016-01-01,2016-12-31,134330243.0,439365000.0,0.4602000992955047
7990,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2018-02-08 09:46:42,2017-01-01,2017-12-31,141700212.0,488972000.0,0.35588543762950714
7991,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2019-02-21 20:41:12,2018-01-01,2018-12-31,146511872.0,544605000.0,0.2495408783245083
7992,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2019-02-26 09:49:45,2018-01-01,2018-12-31,146511872.0,544605000.0,0.2495408783245083
7993,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2020-08-03 07:23:11,2019-01-01,2019-12-31,149181579.0,342813000.0,0.14731358426399932
7994,23310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2020-09-01 09:42:07,2019-01-01,2019-12-31,149181579.0,276502000.0,0.12208558645473527
8036,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2014-05-23 16:17:01,2013-01-01,2013-12-31,673076048.0,184858000.0,0.40323710013415204
8037,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2015-02-28 14:44:00,2014-01-01,2014-12-31,673076048.0,238778000.0,0.1281870543841274
8038,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2016-02-11 21:25:38,2015-01-01,2015-12-31,673076048.0,314289000.0,0.1385340442910119
8039,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2017-02-10 05:42:18,2016-01-01,2016-12-31,687098467.0,354431000.0,0.13567167875572697
8040,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2018-03-05 21:33:24,2017-01-01,2017-12-31,706729853.0,546123000.0,0.17168123899530624
8041,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2019-03-31 21:57:12,2018-01-01,2018-12-31,854805584.0,615682000.0,0.13103762828792853
8042,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2020-02-12 18:01:11,2019-01-01,2019-12-31,830435718.0,948206000.0,0.16063691915179093
8043,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2021-02-19 18:59:26,2020-01-01,2020-12-31,830436718.0,1064854000.0,0.15242009014773178
8044,23396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2022-02-22 19:41:15,2021-01-01,2021-12-31,1019114238.0,1496367000.0,0.11994761434532641
8051,23426,OMEGA GERAÇÃO S.A.,2015-03-30 22:36:58,2014-01-01,2014-12-31,312610000.0,35717000.0,0.05106134165937566
8052,23426,OMEGA GERAÇÃO S.A.,2016-03-31 19:52:06,2015-01-01,2015-12-31,312610000.0,44457000.0,0.06505877050235902
8053,23426,OMEGA GERAÇÃO S.A.,2017-03-31 12:47:15,2016-01-01,2016-12-31,312610000.0,70813000.0,0.10930192354591844
8054,23426,OMEGA GERAÇÃO S.A.,2017-05-10 13:51:02,2015-01-01,2015-12-31,312610000.0,44457000.0,0.06505877050235902
8055,23426,OMEGA GERAÇÃO S.A.,2017-05-10 13:55:30,2016-01-01,2016-12-31,312610000.0,70813000.0,0.10930192354591844
8056,23426,OMEGA GERAÇÃO S.A.,2018-03-25 10:44:49,2017-01-01,2017-12-31,117800000.0,232702000.0,0.0696221051126181
8057,23426,OMEGA GERAÇÃO S.A.,2018-03-28 14:24:20,2017-01-01,2017-12-31,117800000.0,232702000.0,0.0696221051126181
8058,23426,OMEGA GERAÇÃO S.A.,2018-04-24 18:49:24,2017-01-01,2017-12-31,117800000.0,232702000.0,0.0696221051126181
8059,23426,OMEGA GERAÇÃO S.A.,2019-03-21 23:24:50,2018-01-01,2018-12-31,117800000.0,272875000.0,0.07239676744951129
8060,23426,OMEGA GERAÇÃO S.A.,2019-09-11 20:35:30,2018-01-01,2018-12-31,117800000.0,272875000.0,0.07239676744951129
8061,23426,OMEGA GERAÇÃO S.A.,2020-03-02 22:40:40,2019-01-01,2019-12-31,164849000.0,386118000.0,0.06565291681069904
8062,23426,OMEGA GERAÇÃO S.A.,2021-03-03 08:59:52,2020-01-01,2020-12-31,195912131.0,523878.0,0.0582999449471389
8063,23426,OMEGA GERAÇÃO S.A.,2021-03-19 15:39:58,2020-01-01,2020-12-31,195912131.0,523878000.0,0.0582999449471389
8064,23426,OMEGA GERAÇÃO S.A.,2021-03-19 20:58:13,2020-01-01,2020-12-31,195912131.0,523878000.0,0.0582999449471389
8065,23426,OMEGA GERAÇÃO S.A.,2022-03-08 01:04:20,2021-01-01,2021-12-31,200315405.0,1195333000.0,0.13228122879040882
8066,23434,LIBRA TERMINAL RIO S.A.,2014-07-15 16:35:09,2013-01-01,2013-12-31,115479000.0,164011000.0,0.3429893701339033
8067,23434,LIBRA TERMINAL RIO S.A.,2014-07-21 19:56:07,2013-01-01,2013-12-31,115479.0,164011000.0,0.3429893701339033
8068,23434,LIBRA TERMINAL RIO S.A.,2015-03-31 13:00:30,2014-01-01,2014-12-31,115479.0,141546000.0,0.20545833526870733
8069,23434,LIBRA TERMINAL RIO S.A.,2016-03-30 22:32:09,2015-01-01,2015-12-31,85115479.0,104231000.0,0.16063835525656733
8082,23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2014-08-11 16:14:09,2013-04-01,2013-12-31,1026488214.0,229952000.0,0.14335131832817471
8083,23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2015-03-03 20:02:32,2014-01-01,2014-12-31,1026488214.0,206689000.0,0.10177502730394584
8084,23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2016-02-25 20:38:25,2015-01-01,2015-12-31,299015898.0,1051477000.0,0.08874630838088166
8103,23485,COSAN LOGISTICA S.A.,2014-09-12 17:39:29,2013-04-01,2013-12-31,939753176.0,229952000.0,0.14130752724117504
8104,23485,COSAN LOGISTICA S.A.,2015-03-18 18:53:31,2014-01-01,2014-12-31,405856814.0,225092000.0,0.11107580070190952
8105,23485,COSAN LOGISTICA S.A.,2016-02-25 20:42:15,2015-01-01,2015-12-31,405856814.0,1044654000.0,0.08455529902666875
8106,23485,COSAN LOGISTICA S.A.,2017-02-16 20:25:47,2016-12-01,2016-12-31,366490593.0,905641000.0,0.064944202934562
8107,23485,COSAN LOGISTICA S.A.,2017-02-20 19:12:36,2016-12-01,2016-12-31,366490593.0,905641000.0,0.064944202934562
8108,23485,COSAN LOGISTICA S.A.,2017-02-21 16:41:20,2016-01-01,2016-12-31,366490593.0,905641000.0,0.064944202934562
8109,23485,COSAN LOGISTICA S.A.,2018-02-27 19:50:14,2017-12-01,2017-12-31,463224241.0,1412045000.0,0.08062090046222509
8110,23485,COSAN LOGISTICA S.A.,2018-03-26 18:41:54,2017-12-01,2017-12-31,463224241.0,1412045000.0,0.08062090046222509
8111,23485,COSAN LOGISTICA S.A.,2018-03-26 19:07:51,2017-12-01,2017-12-31,463224241.0,1412045000.0,0.08062090046222509
8112,23485,COSAN LOGISTICA S.A.,2019-02-12 22:19:32,2018-01-01,2018-12-31,463224241.0,1749609000.0,0.09330474690257672
8113,23485,COSAN LOGISTICA S.A.,2019-02-13 19:00:34,2018-01-01,2018-12-31,463224241.0,1749609000.0,0.09330474690257672
8114,23485,COSAN LOGISTICA S.A.,2020-02-17 20:09:38,2019-01-01,2019-12-31,463224241.0,2105313000.0,0.11458714836840458
8116,23493,DOMMO ENERGIA S.A.,2015-03-23 21:43:59,2014-01-01,2014-12-31,120758380.0,10627857000.0,7.716566299614167
8123,23493,DOMMO ENERGIA S.A.,2022-03-30 21:27:59,2021-01-01,2021-12-31,509685069.0,134818000.0,-0.24097492443727891
8124,23493,DOMMO ENERGIA S.A.,2022-03-30 22:26:36,2021-01-01,2021-12-31,509685069.0,134818000.0,-0.24097492443727891
8125,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2015-03-25 19:21:18,2014-04-10,2014-12-31,53942307.0,62179000.0,0.1313575166312107
8126,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2016-03-22 17:14:26,2015-01-01,2015-12-31,53942307.0,97902000.0,0.1707346847663825
8127,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2016-03-22 18:37:41,2015-01-01,2015-12-31,53942307.0,97902000.0,0.1707346847663825
8128,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2017-03-21 17:38:38,2016-01-01,2016-12-31,53949006.0,8850000.0,0.01424185076471497
8129,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2018-03-06 18:08:43,2017-01-01,2017-12-31,53949006.0,66351000.0,0.11144386068635619
8130,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2019-02-26 18:03:35,2018-01-01,2018-12-31,53949006.0,97974000.0,0.14443774481692082
8131,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2020-02-11 18:14:52,2019-01-01,2019-12-31,53949006.0,71796000.0,0.09854588678395836
8132,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2021-03-04 18:07:53,2020-01-01,2020-12-31,53949006.0,102116000.0,0.14351507655983192
8133,23507,OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.,2022-02-24 18:02:34,2021-01-01,2021-12-31,53949006.0,141111000.0,0.163589317325784
8157,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2014-12-10 18:52:19,2013-01-01,2013-12-31,141925907000.0,142252000.0,0.021671505425569823
8158,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2015-04-14 21:44:49,2014-01-01,2014-12-31,141925907000.0,755422000.0,0.0353409452786616
8159,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2016-03-28 20:28:36,2015-01-01,2015-12-31,160214703000.0,2715390000.0,0.1437053019640344
8160,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2017-03-27 19:57:56,2016-01-01,2016-12-31,203583506000.0,1414565000.0,0.08665354191792692
8161,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2017-03-28 15:58:30,2016-01-01,2016-12-31,203583506000.0,1414565000.0,0.08665354191792692
8162,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2018-03-27 21:43:06,2017-01-01,2017-12-31,203583506000.0,1931026000.0,0.1038120106459907
8163,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2019-03-28 22:30:09,2018-01-01,2018-12-31,203583506000.0,4586128000.0,0.20004600144460064
